BUYER_COUNTY,BUYER_STATE,mme,quantity,year,population
SEDGWICK,KS,214567.90960131946,155491.0,2011,491988.0
BUTLER,KS,30216.502856813044,23374.0,2011,65307.0
GEARY,KS,12459.547811587676,8469.0,2011,32081.0
FORD,KS,9277.81843136266,7401.0,2011,33232.0
MCPHERSON,KS,11158.892788837638,7219.0,2011,29190.0
CRAWFORD,KS,16648.942541587916,13631.0,2011,39051.0
SUMNER,KS,8610.249950662619,6318.0,2011,24115.0
RENO,KS,28147.51706542541,21438.0,2011,64207.0
HARVEY,KS,10951.250212500056,8149.0,2011,34392.0
ELLIS,KS,10207.612020225182,8627.0,2011,28253.0
COWLEY,KS,14712.350235000125,9883.0,2011,36237.0
REPUBLIC,KS,2048.018812500005,1094.0,2011,5019.0
WILSON,KS,2406.0270938625085,1374.0,2011,9512.0
WABAUNSEE,KS,0.3027,1.0,2011,7041.0
CLARK,KS,2203.4658600000057,1430.0,2011,2179.0
JEWELL,KS,343.34062499999976,225.0,2011,3117.0
NORTON,KS,2422.991400000007,1600.0,2011,5668.0
MEADE,KS,523.5823613624993,368.0,2011,4523.0
POTTAWATOMIE,KS,4507.618717500016,3180.0,2011,21223.0
CHEYENNE,KS,972.9282000000012,551.0,2011,2755.0
RUSSELL,KS,2113.0723615875063,1274.0,2011,6926.0
SHERIDAN,KS,464.9672999999999,301.0,2011,2572.0
GOVE,KS,715.6817624999999,379.0,2011,2695.0
DECATUR,KS,751.7365886250012,475.0,2011,2975.0
ROOKS,KS,1194.0270563625036,762.0,2011,5213.0
GREELEY,KS,491.4650249999988,413.0,2011,1232.0
HASKELL,KS,634.0131374999994,399.0,2011,4217.0
ELLSWORTH,KS,1560.3064509000048,1052.0,2011,6481.0
PHILLIPS,KS,1277.660887500005,623.0,2011,5597.0
TREGO,KS,1248.2181300000032,777.0,2011,2965.0
RAWLINS,KS,461.7534749999997,304.0,2011,2565.0
GRAY,KS,1094.4906975000017,606.0,2011,5923.0
JEFFERSON,KS,2634.3257625000037,1434.0,2011,19046.0
FINNEY,KS,7551.025770450125,6525.0,2012,36608.0
COWLEY,KS,14918.803537725156,9583.0,2012,36259.0
CLAY,KS,3934.051980000025,3072.0,2012,8547.0
ELLIS,KS,9440.062062937608,8078.0,2012,28525.0
FORD,KS,10364.282433862674,6826.0,2012,33725.0
HARVEY,KS,12388.252522500063,8908.0,2012,34572.0
HARPER,KS,2628.332640000001,1488.0,2012,5998.0
MCPHERSON,KS,12622.054664062669,7826.0,2012,29208.0
GREELEY,KS,526.4206499999989,354.0,2012,1234.0
CRAWFORD,KS,17203.89723543786,14264.0,2012,39133.0
RENO,KS,31580.10746430038,22868.0,2012,64346.0
COMANCHE,KS,1684.8485250000033,836.0,2012,1893.0
GEARY,KS,13049.981728162664,8558.0,2012,34110.0
REPUBLIC,KS,2200.933016362504,1060.0,2012,4965.0
SUMNER,KS,9631.22058090014,5713.0,2012,24000.0
RAWLINS,KS,541.6009499999992,266.0,2012,2555.0
CHEYENNE,KS,1146.5346750000006,698.0,2012,2724.0
PAWNEE,KS,2133.6150000000125,1417.0,2012,6945.0
SCOTT,KS,2173.3993800000053,1495.0,2012,4872.0
WALLACE,KS,81.37837500000003,94.0,2012,1508.0
MONTGOMERY,KS,15063.838827225132,11083.0,2012,35167.0
JOHNSON,KS,231542.8522140889,147867.0,2012,546046.0
TREGO,KS,1348.6251300000035,913.0,2012,2977.0
DOUGLAS,KS,29779.252933613217,20531.0,2012,111073.0
EDWARDS,KS,375.2492249999999,206.0,2012,3021.0
BOURBON,KS,8193.896715000112,5436.0,2012,15060.0
JEFFERSON,KS,2689.845319087515,1456.0,2012,19036.0
STANTON,KS,513.8595524999993,384.0,2012,2200.0
MIAMI,KS,15290.509404075137,7497.0,2012,32546.0
SEDGWICK,KS,229295.3704046548,163982.0,2012,497062.0
BUTLER,KS,32508.41659473814,26189.0,2012,65647.0
STEVENS,KS,607.1028375,432.0,2012,5633.0
KIOWA,KS,282.12323250000014,163.0,2012,2503.0
RUSH,KS,573.980700224999,427.0,2012,3262.0
WYANDOTTE,KS,62404.462975201386,40145.0,2012,157274.0
LEAVENWORTH,KS,47587.30452221307,55111.0,2012,76286.0
GOVE,KS,767.0494874999997,357.0,2012,2771.0
SHAWNEE,KS,59065.08027292867,45799.0,2012,177688.0
WICHITA,KS,351.0363149999997,272.0,2012,2239.0
ATCHISON,KS,6955.446255000067,6005.0,2012,16854.0
CLARK,KS,2197.0076100000038,1133.0,2012,2198.0
RILEY,KS,22534.818859538183,15801.0,2012,71927.0
DICKINSON,KS,5289.21422636252,3212.0,2012,19766.0
DECATUR,KS,620.9675895375008,369.0,2012,2939.0
MEADE,KS,563.7062624999992,346.0,2012,4504.0
GRAHAM,KS,964.1038874999997,463.0,2012,2617.0
KEARNY,KS,688.6290450000001,384.0,2012,3952.0
CHAUTAUQUA,KS,946.9802325000012,508.0,2012,3654.0
SMITH,KS,972.027562500003,697.0,2012,3835.0
JACKSON,KS,2969.192092725011,2533.0,2012,13401.0
KINGMAN,KS,3582.3663713625206,1898.0,2012,7876.0
HODGEMAN,KS,767.9142374999997,505.0,2012,1949.0
RICE,KS,3107.296537725002,2519.0,2012,10077.0
CLOUD,KS,4554.534015000008,3122.0,2012,9479.0
NEMAHA,KS,3255.3301425000177,2611.0,2012,10170.0
SHERMAN,KS,2582.6184663375,2261.0,2012,6036.0
HASKELL,KS,806.2123874999997,414.0,2012,4222.0
MARSHALL,KS,3757.997685,2797.0,2012,10083.0
GRAY,KS,1137.628728862501,681.0,2012,5982.0
BROWN,KS,8300.570040000113,5272.0,2012,9962.0
ALLEN,KS,7154.712026362614,4238.0,2012,13364.0
MORTON,KS,3773.926330425012,2107.0,2012,3207.0
NORTON,KS,2469.85541250001,1678.0,2012,5658.0
LINCOLN,KS,821.7770625000011,488.0,2012,3240.0
NESS,KS,818.9270402249997,564.0,2012,3102.0
WABAUNSEE,KS,0.9081,3.0,2012,7048.0
PHILLIPS,KS,1391.3973150000054,744.0,2012,5579.0
WASHINGTON,KS,637.3401750000003,480.0,2012,5806.0
WILSON,KS,3058.587679087521,1707.0,2012,9368.0
OSAGE,KS,2622.357187500006,1506.0,2012,16300.0
LOGAN,KS,665.3347124999998,602.0,2012,2766.0
WOODSON,KS,983.7301500000008,571.0,2012,3311.0
MARION,KS,2887.520214975005,1931.0,2012,12565.0
MORRIS,KS,1014.354476362501,603.0,2012,5917.0
GREENWOOD,KS,3324.97056000002,2056.0,2012,6654.0
BARTON,KS,12173.237958862695,10064.0,2012,27556.0
NEOSHO,KS,7707.323985000103,4870.0,2012,16501.0
MITCHELL,KS,1457.1653597625054,900.0,2012,6359.0
HAMILTON,KS,463.33297499999946,317.0,2012,2656.0
GRANT,KS,1558.4624175000033,855.0,2012,7817.0
CHEROKEE,KS,7520.939212500126,4295.0,2012,21521.0
ROOKS,KS,1163.963655000003,796.0,2012,5205.0
FRANKLIN,KS,11173.379719087574,7650.0,2012,25916.0
ELLSWORTH,KS,1747.9387090875089,1180.0,2012,6477.0
BARBER,KS,1936.224391575004,945.0,2012,4867.0
ANDERSON,KS,2383.0219125000062,1061.0,2012,8066.0
PRATT,KS,7437.878182725059,5155.0,2012,9670.0
SEWARD,KS,7144.591584262628,5309.0,2012,23013.0
SHERIDAN,KS,411.04991249999983,246.0,2012,2562.0
THOMAS,KS,4061.69281545,3272.0,2012,7854.0
LANE,KS,173.3529225,164.0,2012,1666.0
POTTAWATOMIE,KS,5263.535655000034,3753.0,2012,21620.0
OSBORNE,KS,945.2625718125024,758.0,2012,3852.0
LINN,KS,3568.9971975000108,2109.0,2012,9613.0
JEWELL,KS,373.7659124999996,263.0,2012,3085.0
LYON,KS,9421.279987500131,6397.0,2012,34103.0
OTTAWA,KS,1641.3855788625058,1099.0,2012,6099.0
COFFEY,KS,4710.7201518000375,3359.0,2012,8553.0
LABETTE,KS,14519.034598162676,7669.0,2012,21574.0
RUSSELL,KS,2215.5500970375047,1334.0,2012,6926.0
SALINE,KS,23181.177008850544,19136.0,2012,55493.0
ELK,KS,1209.0843868125035,738.0,2012,2856.0
LINCOLN,NC,25805.05467453834,19652.0,2006,72179.0
SURRY,NC,45651.97280617657,24258.0,2006,72807.0
BUNCOMBE,NC,77783.9555023926,54116.0,2006,226524.0
DARE,NC,12241.457394450164,8109.0,2006,33463.0
MACON,NC,13908.587171362737,7255.0,2006,32736.0
BURKE,NC,43482.40559800167,25351.0,2006,89903.0
MITCHELL,NC,10096.88173600018,7432.0,2006,15699.0
UNION,NC,27682.711491864007,19429.0,2006,172529.0
CLAY,NC,3500.6768800000013,2138.0,2006,10107.0
VANCE,NC,26204.54397050051,16959.0,2006,44574.0
MCDOWELL,NC,13919.324801500095,10378.0,2006,43969.0
WARREN,NC,1778.2480913625025,1831.0,2006,20513.0
JONES,NC,1163.1753827250036,731.0,2006,9994.0
MARTIN,NC,6187.465786500038,4436.0,2006,24651.0
DAVIDSON,NC,45193.31493895249,28234.0,2006,157209.0
CALDWELL,NC,33116.617452176564,23466.0,2006,80897.0
MADISON,NC,5815.8416890000135,3499.0,2006,20265.0
CHEROKEE,NC,14538.02295800029,8798.0,2006,26877.0
LENOIR,NC,19943.977140225343,17256.0,2006,59203.0
SCOTLAND,NC,23547.702737500367,13628.0,2006,36348.0
WILSON,NC,19352.87065886285,14476.0,2006,77379.0
YANCEY,NC,11077.713468500062,7085.0,2006,17814.0
GASTON,NC,82251.90718458281,50837.0,2006,196284.0
STOKES,NC,11426.88847136259,6903.0,2006,46755.0
ASHE,NC,7183.5914130001265,5397.0,2006,26134.0
WASHINGTON,NC,1573.4878500000034,1463.0,2006,13305.0
ROCKINGHAM,NC,42811.582182539954,26213.0,2006,92960.0
CRAVEN,NC,38318.80642403948,23504.0,2006,96926.0
JOHNSTON,NC,29050.015514763916,23025.0,2006,149721.0
YADKIN,NC,7346.786085000046,4664.0,2006,37881.0
JACKSON,NC,11169.341612950131,6673.0,2006,38129.0
WILKES,NC,42885.45766236318,21185.0,2006,68489.0
BERTIE,NC,2938.717979999993,2427.0,2006,19936.0
ANSON,NC,3869.3868194999845,3710.0,2006,26599.0
ALEXANDER,NC,11079.462527000112,6005.0,2006,36243.0
BLADEN,NC,14031.383098950231,9792.0,2006,34114.0
DUPLIN,NC,9037.067208862682,7711.0,2006,54704.0
PASQUOTANK,NC,9165.020693862625,6031.0,2006,38956.0
LEE,NC,21719.375448000563,14246.0,2006,52642.0
HERTFORD,NC,7020.662820000115,5598.0,2006,23981.0
CHOWAN,NC,1738.2139380000033,1272.0,2006,14835.0
IREDELL,NC,73512.15056950433,41402.0,2006,146854.0
RUTHERFORD,NC,22737.62130286304,13542.0,2006,65855.0
MOORE,NC,33332.580597575965,20177.0,2006,82838.0
MONTGOMERY,NC,9167.241345500175,6862.0,2006,27311.0
PERSON,NC,15657.323902500131,11318.0,2006,38244.0
HOKE,NC,5913.042883500026,3341.0,2006,41360.0
WATAUGA,NC,11505.176832087725,7184.0,2006,47748.0
WAKE,NC,132287.97594694866,114159.0,2006,784038.0
NASH,NC,22740.681317588165,17104.0,2006,92127.0
RICHMOND,NC,23318.749867362832,14339.0,2006,46263.0
HALIFAX,NC,9248.815731400178,7105.0,2006,55685.0
DURHAM,NC,64019.29533521491,44236.0,2006,246929.0
CHATHAM,NC,8251.7951355001,6633.0,2006,58779.0
CATAWBA,NC,59359.61145790348,46435.0,2006,150449.0
ALLEGHANY,NC,2412.194187500007,1849.0,2006,10940.0
NEW HANOVER,NC,57804.269107028405,48563.0,2006,190791.0
FORSYTH,NC,80151.33547635804,63513.0,2006,332110.0
FRANKLIN,NC,10781.62335858766,9471.0,2006,55460.0
PAMLICO,NC,2620.2881108624983,2265.0,2006,12995.0
GATES,NC,851.5234875000011,568.0,2006,11708.0
BEAUFORT,NC,12270.997761725257,9501.0,2006,46622.0
BRUNSWICK,NC,45396.73540343914,30530.0,2006,93938.0
CARTERET,NC,25314.553279525888,19604.0,2006,64028.0
AVERY,NC,7790.928257000063,4493.0,2006,18104.0
ROWAN,NC,48538.37868195278,34272.0,2006,134045.0
NORTHAMPTON,NC,1166.8867625000005,660.0,2006,22112.0
CURRITUCK,NC,2152.970016575005,1168.0,2006,22923.0
HARNETT,NC,20874.246282125878,15591.0,2006,103036.0
PENDER,NC,7924.556712712599,5450.0,2006,47481.0
MECKLENBURG,NC,112827.67374479145,98308.0,2006,831507.0
ALAMANCE,NC,36524.61962486418,26362.0,2006,141462.0
ROBESON,NC,48040.83584331456,34214.0,2006,128894.0
EDGECOMBE,NC,7406.332491175088,5190.0,2006,56129.0
ORANGE,NC,21276.642616363177,17656.0,2006,124286.0
HAYWOOD,NC,23423.35454817584,17197.0,2006,57701.0
CASWELL,NC,2789.4655986749967,1708.0,2006,23993.0
TRANSYLVANIA,NC,11947.336600675242,7905.0,2006,31469.0
PERQUIMANS,NC,1816.8655202250068,1013.0,2006,12494.0
RANDOLPH,NC,24660.930200938285,16429.0,2006,137885.0
SAMPSON,NC,14300.440013087888,10509.0,2006,62118.0
GRAHAM,NC,3969.009143174989,2331.0,2006,8561.0
WAYNE,NC,22666.69104695059,17346.0,2006,117534.0
HENDERSON,NC,44767.861323002464,32734.0,2006,100056.0
ONSLOW,NC,29006.884672726603,21095.0,2006,161185.0
PITT,NC,36582.49262917714,28802.0,2006,152934.0
GRANVILLE,NC,18004.727734500284,12300.0,2006,55167.0
STANLY,NC,17888.472723087933,12583.0,2006,59185.0
CUMBERLAND,NC,69552.2983850023,55341.0,2006,307365.0
GREENE,NC,1916.9200202250065,1938.0,2006,20742.0
CLEVELAND,NC,30496.771519763668,22066.0,2006,96990.0
CABARRUS,NC,50710.88588745368,31816.0,2006,157735.0
DAVIE,NC,13716.729807000176,7136.0,2006,39539.0
SWAIN,NC,9302.521215000075,4084.0,2006,13693.0
COLUMBUS,NC,45150.743219301134,31084.0,2006,55654.0
POLK,NC,5443.693505000035,2938.0,2006,19912.0
GUILFORD,NC,115919.93807081135,83501.0,2006,458792.0
TYRRELL,NC,521.0622359999985,649.0,2006,4339.0
CABARRUS,NC,59436.342109416175,36204.0,2007,165717.0
ROWAN,NC,54343.84710059071,39192.0,2007,135626.0
ORANGE,NC,23521.858573500776,19339.0,2007,127193.0
SAMPSON,NC,15085.715343800215,11128.0,2007,62539.0
GASTON,NC,105596.08286566008,64442.0,2007,200377.0
PERSON,NC,17819.298167500227,12570.0,2007,38656.0
JACKSON,NC,13373.16948707517,8640.0,2007,38404.0
LEE,NC,25581.482543500595,16641.0,2007,54106.0
HENDERSON,NC,51006.4055145034,37945.0,2007,102270.0
NASH,NC,25132.089007000934,19593.0,2007,93733.0
ASHE,NC,8108.455151500166,6363.0,2007,26506.0
PITT,NC,42755.5050983647,32705.0,2007,157479.0
STOKES,NC,13575.616169862644,8613.0,2007,47079.0
CLEVELAND,NC,35370.56302516399,25506.0,2007,97524.0
LENOIR,NC,23282.681003337973,19221.0,2007,59072.0
CALDWELL,NC,39555.14258540145,28930.0,2007,81588.0
DAVIE,NC,16539.66055350024,8291.0,2007,40260.0
DAVIDSON,NC,51607.44926654042,32732.0,2007,159126.0
LINCOLN,NC,20498.319630225782,14610.0,2007,74139.0
STANLY,NC,20594.61829700044,14796.0,2007,59849.0
MCDOWELL,NC,16606.638921862635,12498.0,2007,44345.0
RANDOLPH,NC,30958.68235275125,21109.0,2007,138855.0
UNION,NC,32248.42078508948,23567.0,2007,184782.0
ROCKINGHAM,NC,50000.34402850293,29554.0,2007,93164.0
BURKE,NC,49417.93429017731,30514.0,2007,90146.0
AVERY,NC,8965.566155862545,4929.0,2007,17949.0
CRAVEN,NC,43168.82710902724,27268.0,2007,97825.0
ALAMANCE,NC,44318.1651518646,32384.0,2007,144712.0
RICHMOND,NC,25357.392094863146,16502.0,2007,46390.0
HAYWOOD,NC,27506.14666492605,20031.0,2007,58386.0
WATAUGA,NC,13773.442074337827,8973.0,2007,48765.0
VANCE,NC,30704.58835650053,19243.0,2007,44676.0
WILSON,NC,23553.86683881312,17679.0,2007,78474.0
ONSLOW,NC,35140.277778564334,25985.0,2007,163256.0
GRAHAM,NC,4778.319020812503,2611.0,2007,8583.0
TRANSYLVANIA,NC,14213.50616422528,9558.0,2007,32061.0
MONTGOMERY,NC,9373.913144500162,7401.0,2007,27490.0
CUMBERLAND,NC,77533.35997700298,61108.0,2007,308284.0
GREENE,NC,1988.2917375000027,2127.0,2007,21178.0
GRANVILLE,NC,19256.94618450036,13270.0,2007,57356.0
COLUMBUS,NC,53923.354544438946,37602.0,2007,55964.0
BRUNSWICK,NC,50040.482921702365,33467.0,2007,99008.0
POLK,NC,7036.929361000055,3877.0,2007,20145.0
DUPLIN,NC,10916.227326000191,8639.0,2007,55610.0
WAYNE,NC,25703.725530500942,19567.0,2007,118942.0
PAMLICO,NC,3023.213193224992,2755.0,2007,13013.0
FRANKLIN,NC,11774.7649810002,9954.0,2007,57174.0
CURRITUCK,NC,2846.827959300006,1542.0,2007,23216.0
HARNETT,NC,25314.720390401177,18396.0,2007,105770.0
GUILFORD,NC,128796.86637628775,95987.0,2007,468466.0
HERTFORD,NC,8344.690197862661,6259.0,2007,24240.0
ALEXANDER,NC,12683.65742750018,7218.0,2007,36609.0
TYRRELL,NC,579.8015624999998,570.0,2007,4402.0
CASWELL,NC,3214.189252499998,1862.0,2007,23914.0
EDGECOMBE,NC,8835.813563025122,6283.0,2007,55911.0
NORTHAMPTON,NC,1546.1429175000012,846.0,2007,22293.0
HALIFAX,NC,10888.520415712705,8367.0,2007,55616.0
BEAUFORT,NC,14180.216354225231,11036.0,2007,46702.0
PERQUIMANS,NC,2393.0358645000065,1251.0,2007,12901.0
GATES,NC,932.9728613625019,641.0,2007,12042.0
ROBESON,NC,55042.506924677575,39025.0,2007,130453.0
CARTERET,NC,30232.36809987607,21752.0,2007,64258.0
CHEROKEE,NC,17427.412940675404,10384.0,2007,27350.0
NEW HANOVER,NC,64771.38883519152,53526.0,2007,194339.0
SWAIN,NC,8758.270473000064,4066.0,2007,13819.0
ALLEGHANY,NC,2905.425615,2125.0,2007,11061.0
YADKIN,NC,11081.744351362588,6427.0,2007,37965.0
WILKES,NC,47111.10278945072,22687.0,2007,68966.0
PASQUOTANK,NC,10405.45940017509,6769.0,2007,40049.0
CHATHAM,NC,9681.190934862603,7404.0,2007,60054.0
WAKE,NC,154366.1130860722,134908.0,2007,821607.0
MECKLENBURG,NC,129599.32110176905,104828.0,2007,862177.0
BLADEN,NC,17050.318730812764,11485.0,2007,34285.0
MOORE,NC,38164.860548613884,23362.0,2007,84795.0
ANSON,NC,5006.990127000065,4866.0,2007,26664.0
FORSYTH,NC,94578.68103114693,72525.0,2007,338638.0
IREDELL,NC,76795.87549736699,43760.0,2007,151944.0
CHOWAN,NC,2136.9019583624995,1623.0,2007,14953.0
JOHNSTON,NC,33367.87847181424,26351.0,2007,155695.0
BUNCOMBE,NC,94950.07917076981,67830.0,2007,230766.0
SCOTLAND,NC,24038.780404000423,14253.0,2007,36399.0
JONES,NC,1548.1311413625033,967.0,2007,10035.0
DARE,NC,14695.071045450206,9209.0,2007,33541.0
CATAWBA,NC,65558.98990411687,45051.0,2007,152448.0
SURRY,NC,53136.15941431443,28780.0,2007,73027.0
RUTHERFORD,NC,24184.196390000736,15775.0,2007,66305.0
MADISON,NC,6197.015455500028,4206.0,2007,20420.0
BERTIE,NC,4090.251112500004,3204.0,2007,20927.0
MACON,NC,14627.358397950302,8051.0,2007,33164.0
MARTIN,NC,6925.7986020000635,4692.0,2007,24391.0
YANCEY,NC,13127.908453225094,8046.0,2007,18000.0
WARREN,NC,1629.069717500009,1743.0,2007,20724.0
HOKE,NC,6986.157933500067,4152.0,2007,42496.0
PENDER,NC,8622.0697522126,6286.0,2007,49181.0
CLAY,NC,4024.966775000009,2288.0,2007,10356.0
MITCHELL,NC,10770.21339408772,8040.0,2007,15746.0
WASHINGTON,NC,2111.3849699999987,1830.0,2007,13176.0
DURHAM,NC,71806.37645634082,50294.0,2007,252796.0
FRANKLIN,NC,11804.812571000206,10084.0,2008,58925.0
RUTHERFORD,NC,25219.009187000964,19064.0,2008,67145.0
NASH,NC,28326.275140501133,22298.0,2008,94718.0
MACON,NC,16702.656101362874,8535.0,2008,33608.0
JONES,NC,1522.298478862505,908.0,2008,9974.0
CHOWAN,NC,2428.740030000003,1988.0,2008,14831.0
ANSON,NC,5351.957941500067,5422.0,2008,26837.0
BLADEN,NC,19043.271963900243,12267.0,2008,34665.0
CHATHAM,NC,11036.592420000161,8280.0,2008,61783.0
PENDER,NC,9528.852891000117,6756.0,2008,50551.0
PASQUOTANK,NC,12342.441682087583,7396.0,2008,40554.0
CLAY,NC,4570.320540225008,2211.0,2008,10492.0
TRANSYLVANIA,NC,16816.758728625347,10748.0,2008,32543.0
SCOTLAND,NC,23382.795277500387,14174.0,2008,36463.0
MARTIN,NC,7470.269926362577,5721.0,2008,24404.0
VANCE,NC,32719.695621950737,20922.0,2008,44977.0
DARE,NC,17964.978033450323,10564.0,2008,33553.0
ALEXANDER,NC,13600.082165450189,7947.0,2008,36840.0
YADKIN,NC,10464.85221386256,6521.0,2008,38225.0
WARREN,NC,1605.4404525000073,1739.0,2008,20923.0
BERTIE,NC,4246.346362499999,3347.0,2008,21121.0
TYRRELL,NC,657.5439375000004,501.0,2008,4353.0
PERQUIMANS,NC,2614.411856812506,1328.0,2008,13292.0
GATES,NC,1114.6348125000013,749.0,2008,12098.0
NORTHAMPTON,NC,1886.9133000000006,979.0,2008,22259.0
CASWELL,NC,3788.430495224995,2152.0,2008,23912.0
CURRITUCK,NC,2819.3342147625026,1759.0,2008,23378.0
WASHINGTON,NC,2060.4529124999967,1755.0,2008,13300.0
PAMLICO,NC,2920.975807949997,2746.0,2008,13094.0
GREENE,NC,1906.2338818125033,2045.0,2008,21230.0
MONTGOMERY,NC,9322.510513725134,7540.0,2008,27716.0
GRAHAM,NC,4400.8328048624935,2460.0,2008,8742.0
CHEROKEE,NC,22243.49293590038,12340.0,2008,27545.0
SWAIN,NC,8472.928572500074,4131.0,2008,13872.0
ALLEGHANY,NC,2505.0068025000087,1856.0,2008,11131.0
POLK,NC,7878.516203000051,4362.0,2008,20393.0
NEW HANOVER,NC,70733.13259350401,58837.0,2008,197709.0
JACKSON,NC,17642.813368987867,11551.0,2008,38994.0
IREDELL,NC,76275.11527822987,45293.0,2008,156204.0
WATAUGA,NC,14148.820954487826,9720.0,2008,50266.0
GASTON,NC,90045.59425484588,60799.0,2008,204454.0
CARTERET,NC,34542.80280585108,23844.0,2008,64700.0
AVERY,NC,9566.57598622506,5357.0,2008,18024.0
STANLY,NC,23888.333948725587,17126.0,2008,60418.0
DAVIE,NC,18097.48444736281,9021.0,2008,40748.0
HAYWOOD,NC,28223.49825311375,20912.0,2008,58811.0
ROCKINGHAM,NC,50552.71952872819,32247.0,2008,93299.0
CRAVEN,NC,47982.79834717697,30185.0,2008,99423.0
MOORE,NC,43790.12375081403,28636.0,2008,86122.0
WILSON,NC,25694.222841563384,20469.0,2008,79790.0
BEAUFORT,NC,16526.810658225346,12189.0,2008,47297.0
EDGECOMBE,NC,10481.828629612672,7563.0,2008,56420.0
PITT,NC,45705.0896500895,35222.0,2008,162116.0
DAVIDSON,NC,52263.23645295251,33682.0,2008,161520.0
ROWAN,NC,56578.33441667823,41487.0,2008,137721.0
SAMPSON,NC,18293.569591575306,12697.0,2008,62837.0
CABARRUS,NC,66369.52037021582,41597.0,2008,171915.0
LEE,NC,26443.1679305006,19474.0,2008,55822.0
GRANVILLE,NC,18883.596828000358,13327.0,2008,58356.0
PERSON,NC,20050.2002475003,13204.0,2008,39016.0
SURRY,NC,58430.308720089524,32157.0,2008,73404.0
BURKE,NC,53723.029982589695,34915.0,2008,90788.0
UNION,NC,35854.89313516478,27275.0,2008,193678.0
MCDOWELL,NC,20305.72413686276,14481.0,2008,44768.0
ROBESON,NC,57062.387788539665,40653.0,2008,131734.0
LINCOLN,NC,21376.08399536333,16203.0,2008,76143.0
CALDWELL,NC,40897.56453412676,31499.0,2008,82527.0
LENOIR,NC,23863.08844200061,19721.0,2008,59398.0
STOKES,NC,14990.310714000148,9566.0,2008,47363.0
FORSYTH,NC,100788.44462002248,73303.0,2008,344330.0
ASHE,NC,8469.459285862695,6959.0,2008,26858.0
HENDERSON,NC,53471.10507350377,41269.0,2008,104289.0
DURHAM,NC,73072.62481256513,50492.0,2008,259356.0
JOHNSTON,NC,37912.88381445187,29228.0,2008,161746.0
HERTFORD,NC,9719.20023150022,7280.0,2008,24473.0
ORANGE,NC,21789.9291915006,18450.0,2008,129764.0
BUNCOMBE,NC,104656.91598607034,75885.0,2008,233772.0
MECKLENBURG,NC,139841.81264507005,115433.0,2008,887991.0
RANDOLPH,NC,35982.3284507514,23726.0,2008,140297.0
WAKE,NC,166074.53777705267,139891.0,2008,856492.0
DUPLIN,NC,12118.053801000202,9502.0,2008,56810.0
BRUNSWICK,NC,61395.25637707794,39189.0,2008,103257.0
WILKES,NC,52142.377250175996,25480.0,2008,69317.0
GUILFORD,NC,134366.47610410012,97204.0,2008,477809.0
CLEVELAND,NC,35415.171580176204,27323.0,2008,98155.0
YANCEY,NC,13041.257144587564,8296.0,2008,18016.0
WAYNE,NC,28349.452341001117,22689.0,2008,119910.0
HOKE,NC,7791.875779000056,4758.0,2008,43912.0
RICHMOND,NC,27612.63637458845,18970.0,2008,46538.0
HALIFAX,NC,12450.836255675256,9710.0,2008,55568.0
ONSLOW,NC,45977.240195176535,31820.0,2008,169059.0
COLUMBUS,NC,59412.103032651845,41543.0,2008,56503.0
HARNETT,NC,29939.300636576263,21038.0,2008,108752.0
ALAMANCE,NC,49514.047387502236,35134.0,2008,147704.0
CATAWBA,NC,71171.30742986758,50738.0,2008,153848.0
MADISON,NC,6025.4737635000365,4362.0,2008,20585.0
CUMBERLAND,NC,85411.2822595036,68875.0,2008,311800.0
MITCHELL,NC,12133.622665312807,9056.0,2008,15740.0
MITCHELL,NC,12351.812137500332,8855.0,2009,15690.0
CHOWAN,NC,2834.4750750000035,2259.0,2009,14629.0
CUMBERLAND,NC,103930.61059136693,78663.0,2009,309316.0
HERTFORD,NC,11587.43208750022,8227.0,2009,23281.0
GRAHAM,NC,5115.3351750000265,2586.0,2009,7964.0
BRUNSWICK,NC,77425.28176181577,46714.0,2009,98712.0
AVERY,NC,10404.349181587553,5797.0,2009,17903.0
MONTGOMERY,NC,9220.12743000016,7597.0,2009,27456.0
YANCEY,NC,12643.727062500117,8343.0,2009,18336.0
PERQUIMANS,NC,2630.9277827250075,1408.0,2009,12367.0
TRANSYLVANIA,NC,20896.854672712932,12150.0,2009,29886.0
SCOTLAND,NC,24743.745382950285,15383.0,2009,36394.0
BURKE,NC,62617.37865431452,39980.0,2009,88987.0
WARREN,NC,1898.5264875000053,1787.0,2009,19545.0
LEE,NC,32534.35008795081,24049.0,2009,57919.0
MACON,NC,18875.02990522539,9899.0,2009,32607.0
BUNCOMBE,NC,107686.4596638448,77338.0,2009,225869.0
DARE,NC,26028.95865386285,13202.0,2009,33976.0
NORTHAMPTON,NC,1824.8834250000034,979.0,2009,20611.0
CABARRUS,NC,69519.72434385339,42917.0,2009,161473.0
CURRITUCK,NC,3595.555096125007,2191.0,2009,23713.0
MARTIN,NC,8013.775867500099,6684.0,2009,23699.0
PAMLICO,NC,2936.513212500005,2764.0,2009,12470.0
HARNETT,NC,34476.99386021359,23701.0,2009,108885.0
WATAUGA,NC,14696.354141587837,9749.0,2009,44636.0
DUPLIN,NC,14342.644807500312,11251.0,2009,52358.0
SAMPSON,NC,19827.282157725283,13894.0,2009,62996.0
JONES,NC,1577.7734625000035,981.0,2009,10028.0
