,BUYER_COUNTY,year/month,DRUG_CODE,BUYER_STATE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,quantity
18467,POLK,200603,9193,GA,806.3924000000006,164000.0,3115.0,293.0
18468,POLK,200604,9143,GA,496.98289400000033,29100.0,2372.85,851.0
18469,POLK,200604,9193,GA,818.651350000001,166700.0,3025.0,3517.0
18470,POLK,200605,9143,GA,533.7567420000003,35400.0,2222.85,4550.0
18471,POLK,200605,9193,GA,854.8236000000009,173700.0,3215.0,3603.0
18472,POLK,200606,9143,GA,498.5950975750004,32900.0,2665.1855,4640.0
18473,POLK,200606,9193,GA,952.1416500000014,192500.0,3132.5,4080.0
18474,POLK,200607,9143,GA,537.7999710000003,32800.0,2607.85,4658.0
18475,POLK,200607,9193,GA,942.6078000000018,192600.0,3067.5,332.0
18476,POLK,200608,9143,GA,595.9429930000002,36400.0,2983.2,538.0
18477,POLK,200608,9193,GA,980.5966500000014,199100.0,3172.5,538.0
18478,POLK,200609,9143,GA,480.0101955750002,30600.0,2180.5355,325.0
18479,POLK,200609,9193,GA,973.4529300000015,196640.0,3077.5,479.0
18480,POLK,200610,9143,GA,528.7070971500002,36200.0,2615.1855,543.0
18481,POLK,200610,9193,GA,956.9860500000011,194500.0,3132.5,748.0
18482,POLK,200611,9143,GA,577.7339025750003,33300.0,2712.3355,748.0
18483,POLK,200611,9193,GA,987.7101000000022,199500.0,3237.5,748.0
18484,POLK,200612,9143,GA,522.3666200000004,37100.0,2447.85,533.0
18485,POLK,200612,9193,GA,986.9533500000009,199500.0,3287.5,533.0
18486,POLK,200701,9143,GA,682.06310115,38200.0,2857.6855,627.0
18487,POLK,200701,9193,GA,1024.624365000002,207930.0,3487.5,663.0
18488,POLK,200702,9143,GA,536.2639241500004,38700.0,2460.1855,716.0
18489,POLK,200702,9193,GA,924.5664800000004,185760.0,3160.0,716.0
18490,POLK,200703,9143,GA,545.0205465750001,37500.0,2375.1855,704.0
18491,POLK,200703,9193,GA,1068.3645150000023,213230.0,3385.0,704.0
18492,POLK,200704,9143,GA,582.3592715750004,40260.0,2437.6855,3517.0
18493,POLK,200704,9193,GA,1050.5048150000018,213430.0,3315.0,4550.0
18494,POLK,200705,9143,GA,610.1566249999996,40700.0,2725.0,4703.0
18495,POLK,200705,9193,GA,1092.565380000002,219960.0,3452.5,4286.0
18496,POLK,200706,9143,GA,601.066544,35700.0,2732.85,4284.0
18497,POLK,200706,9193,GA,1040.9853000000012,209300.0,3335.0,986.0
18498,POLK,200707,9143,GA,773.4095500000003,47900.0,3432.5,986.0
18499,POLK,200707,9193,GA,1178.7134000000008,235500.0,3872.5,1390.0
18500,POLK,200708,9143,GA,665.5781380000002,43700.0,3200.7,936.0
18501,POLK,200708,9193,GA,1142.0863000000036,229800.0,4055.0,1154.0
18502,POLK,200709,9143,GA,576.4485000000001,39000.0,2587.5,1375.0
18503,POLK,200709,9193,GA,1114.9950500000007,224500.0,3640.0,1375.0
18504,POLK,200710,9143,GA,688.9857170000002,47700.0,3300.35,1240.0
18505,POLK,200710,9193,GA,1238.0426000000018,245900.0,4395.0,1240.0
18506,POLK,200711,9143,GA,745.2146250000004,45900.0,3297.5,1018.0
18507,POLK,200711,9193,GA,1124.2278000000008,225400.0,3962.5,1125.0
18508,POLK,200712,9143,GA,589.5997380000002,40800.0,2585.35,1025.0
18509,POLK,200712,9193,GA,1230.3233500000015,244900.0,3842.5,1025.0
18510,POLK,200801,9143,GA,684.701075,42100.0,2935.0,4462.0
18511,POLK,200801,9193,GA,1106.8225500000017,221100.0,3832.5,3517.0
18512,POLK,200802,9143,GA,632.7939899999999,38600.0,2332.85,4550.0
18513,POLK,200802,9193,GA,1112.2707500000015,222500.0,3710.0,4260.0
18514,POLK,200803,9143,GA,640.9969999999994,43200.0,2730.0,4550.0
18515,POLK,200803,9193,GA,1209.5884000000017,242600.0,3885.0,4076.0
18516,POLK,200804,9143,GA,630.3286150000001,41400.0,2685.35,4738.0
18517,POLK,200804,9193,GA,1233.8052000000014,246500.0,3917.5,4738.0
18518,POLK,200805,9143,GA,546.4280945750003,39700.0,2582.6855,3898.0
18519,POLK,200805,9193,GA,1221.6972000000017,243500.0,3817.5,4364.0
18520,POLK,200806,9143,GA,530.27975,35700.0,2415.0,5965.0
18521,POLK,200806,9193,GA,1174.0219500000014,234500.0,3902.5,4080.0
18522,POLK,200807,9143,GA,650.4107499999998,45500.0,2700.0,4809.0
18523,POLK,200807,9193,GA,1198.2379500000004,239200.0,4002.5,4548.0
18524,POLK,200808,9143,GA,678.1574250000003,43100.0,2670.0,3576.0
18525,POLK,200808,9193,GA,1234.1079000000016,247000.0,4102.5,4339.0
18526,POLK,200809,9143,GA,601.9997500000003,46900.0,2637.5,4567.0
18527,POLK,200809,9193,GA,1286.0209500000024,254500.0,4037.5,4768.0
18528,POLK,200810,9143,GA,632.7048749999999,45700.0,2795.0,4577.0
18529,POLK,200810,9193,GA,1247.5780500000012,248300.0,4392.5,3885.0
18530,POLK,200811,9143,GA,625.7569999999997,42100.0,2757.5,3791.0
18531,POLK,200811,9193,GA,1219.1242500000021,243000.0,3967.5,3791.0
18532,POLK,200812,9143,GA,740.06075,46300.0,3297.5,3947.0
18533,POLK,200812,9193,GA,1369.429935000002,271370.0,4377.5,3947.0
18534,POLK,200901,9143,GA,597.9507525750003,41700.0,2442.3355,7068.0
18535,POLK,200901,9193,GA,1116.6603000000025,218900.0,3952.5,2974.0
18536,POLK,200902,9143,GA,603.1203749999999,45400.0,2372.5,3125.0
18537,POLK,200902,9193,GA,1197.7839000000033,241000.0,3647.5,3023.0
18538,POLK,200903,9143,GA,658.031,52400.0,2515.0,3051.0
18539,POLK,200903,9193,GA,1366.2213150000043,268830.0,4630.0,3142.0
18540,POLK,200904,9143,GA,604.0168750000003,43600.0,2372.5,3491.0
18541,POLK,200904,9193,GA,1324.7514150000038,260030.0,4465.0,3004.0
18542,POLK,200905,9143,GA,521.7629999999999,38700.0,2327.5,3956.0
18543,POLK,200905,9193,GA,1275.8350950000033,252030.0,4500.0,1006.0
18544,POLK,200906,9143,GA,692.7703749999997,52900.0,3052.5,1589.0
18545,POLK,200906,9193,GA,1368.6580500000048,272200.0,4747.5,1589.0
18546,POLK,200907,9143,GA,682.6847499999997,50000.0,2855.0,1195.0
18547,POLK,200907,9193,GA,1385.8665450000042,274290.0,4540.0,1109.0
18548,POLK,200908,9143,GA,556.7117525749998,46000.0,2672.3355,4208.0
18549,POLK,200908,9193,GA,1338.3880500000025,263700.0,4632.5,4762.0
18550,POLK,200909,9143,GA,587.969525,42540.0,2580.0,3857.0
18551,POLK,200909,9193,GA,1328.853000000005,263200.0,4360.0,4577.0
18552,POLK,200910,9143,GA,697.7011249999997,54000.0,3280.0,3947.0
18553,POLK,200910,9193,GA,1310.0856000000028,259100.0,4662.5,3820.0
18554,POLK,200911,9143,GA,566.3491275750001,43400.0,3039.8355,4762.0
18555,POLK,200911,9193,GA,1171.751700000002,231500.0,4375.0,3947.0
18556,POLK,200912,9143,GA,707.7720025749995,53500.0,4199.8355,3947.0
18557,POLK,200912,9193,GA,1345.3501500000045,265900.0,4902.5,3781.0
18558,POLK,201001,9143,GA,634.4831275750001,47200.0,3237.3355,3445.0
18559,POLK,201001,9193,GA,1244.0970000000023,244600.0,4515.0,3445.0
18560,POLK,201002,9143,GA,626.4293749999997,47500.0,3085.0,3759.0
18561,POLK,201002,9193,GA,1116.6603000000032,220500.0,3970.0,3885.0
18562,POLK,201003,9143,GA,659.3610025750005,53100.0,3382.3355,3885.0
18563,POLK,201003,9193,GA,1423.5981000000043,280700.0,5125.0,3885.0
18564,POLK,201004,9143,GA,799.3046525749999,61040.0,4024.8355,3879.0
18565,POLK,201004,9193,GA,1361.544600000004,268100.0,5002.5,7172.0
18566,POLK,201005,9143,GA,655.5656249999996,52400.0,3260.0,3733.0
18567,POLK,201005,9193,GA,1410.4306500000046,280700.0,4970.0,3779.0
18568,POLK,201006,9143,GA,776.3689999999995,58400.0,3980.0,766.0
18569,POLK,201006,9193,GA,1406.6317650000033,277330.0,4902.5,766.0
18570,POLK,201007,9143,GA,583.6214999999994,48700.0,2877.5,766.0
18571,POLK,201007,9193,GA,1293.4825050000038,256510.0,4482.5,802.0
18572,POLK,201008,9143,GA,689.8567499999996,53000.0,3892.5,802.0
18573,POLK,201008,9193,GA,1363.9510650000045,270730.0,4692.5,802.0
18574,POLK,201009,9143,GA,488.8166250000003,39000.0,3000.0,774.0
18575,POLK,201009,9193,GA,1264.181145000002,251090.0,4557.5,813.0
18576,POLK,201010,9143,GA,632.704875,51400.0,2995.0,829.0
18577,POLK,201010,9193,GA,1317.5925600000035,259820.0,4600.0,674.0
18578,POLK,201011,9143,GA,661.8411249999997,53600.0,3440.0,1006.0
18579,POLK,201011,9193,GA,1383.0211650000033,274930.0,4682.5,1033.0
18580,POLK,201012,9143,GA,792.954249999999,59600.0,3677.5,1110.0
18581,POLK,201012,9193,GA,1336.3599600000032,265920.0,5000.0,1262.0
18582,POLK,201101,9143,GA,719.2171249999998,57600.0,3570.0,891.0
18583,POLK,201101,9193,GA,1360.6365000000035,272300.0,4707.5,1211.0
18584,POLK,201102,9143,GA,668.1166250000003,50000.0,3140.0,366.0
18585,POLK,201102,9193,GA,1195.1806800000036,239860.0,4362.5,405.0
18586,POLK,201103,9143,GA,832.4002499999988,62700.0,3985.0,689.0
18587,POLK,201103,9193,GA,1504.948725000007,299070.0,5282.5,407.0
18588,POLK,201104,9143,GA,621.2745000000001,52100.0,3062.5,436.0
18589,POLK,201104,9193,GA,1293.936555000004,258980.0,4857.5,407.0
18590,POLK,201105,9143,GA,812.9013749999998,63000.0,4022.5,534.0
18591,POLK,201105,9193,GA,1358.7748950000046,269290.0,4482.5,587.0
18592,POLK,201106,9143,GA,807.7464999999999,59800.0,3675.0,476.0
18593,POLK,201106,9193,GA,1374.242865000004,276030.0,4680.0,505.0
18594,POLK,201107,9143,GA,694.3392500000002,55800.0,2820.0,693.0
18595,POLK,201107,9193,GA,1274.4426750000025,252870.0,4417.5,1123.0
18596,POLK,201108,9143,GA,1191.8967499999976,80900.0,4337.5,1198.0
18597,POLK,201108,9193,GA,1409.3106600000049,281520.0,5022.5,1198.0
18598,POLK,201109,9143,GA,1228.204999999999,81400.0,3820.0,1033.0
18599,POLK,201109,9193,GA,1304.4553800000053,261260.0,4735.0,1589.0
18600,POLK,201110,9143,GA,1226.1878749999994,79900.0,4045.0,1589.0
18601,POLK,201110,9193,GA,1334.2561950000056,265190.0,4500.0,1251.0
18602,POLK,201111,9143,GA,1276.840124999999,79800.0,3947.5,1078.0
18603,POLK,201111,9193,GA,1265.5584300000035,251160.0,4640.0,796.0
18604,POLK,201112,9143,GA,1229.9979999999985,80100.0,4470.0,1048.0
18605,POLK,201112,9193,GA,1336.8140100000044,265120.0,4947.5,1048.0
18606,POLK,201201,9143,GA,1057.87,70200.0,3550.0,1109.0
18607,POLK,201201,9193,GA,1361.0148750000028,272060.0,4897.5,1262.0
18608,POLK,201202,9143,GA,1343.1811249999996,83300.0,4585.0,1262.0
18609,POLK,201202,9193,GA,1200.0238800000036,239460.0,4612.5,1262.0
18610,POLK,201203,9143,GA,928.3257499999991,66500.0,3915.0,915.0
18611,POLK,201203,9193,GA,1286.8231050000027,256690.0,4737.5,1262.0
18612,POLK,201204,9143,GA,798.3332499999993,62600.0,3262.5,891.0
18613,POLK,201204,9193,GA,1252.3304400000038,247240.0,4452.5,1441.0
18614,POLK,201205,9143,GA,808.4188749999993,63700.0,3705.0,1635.0
18615,POLK,201205,9193,GA,1372.8201750000048,272390.0,5062.5,1635.0
18616,POLK,201206,9143,GA,616.7919999999997,51400.0,3200.0,1918.0
18617,POLK,201206,9193,GA,1269.145425000003,249380.0,4715.0,1918.0
18618,POLK,201207,9143,GA,726.3891249999989,59700.0,3465.0,1918.0
18619,POLK,201207,9193,GA,1331.0173050000044,261830.0,4805.0,653.0
18620,POLK,201208,9143,GA,784.4374999999983,64700.0,3470.0,2734.0
18621,POLK,201208,9193,GA,1292.0598150000021,253260.0,4837.5,462.0
18622,POLK,201209,9143,GA,722.3548749999994,59100.0,3217.5,2114.0
18623,POLK,201209,9193,GA,1230.0819900000026,239810.0,4325.0,501.0
18624,POLK,201210,9143,GA,823.6593749999994,64600.0,4137.5,895.0
18625,POLK,201210,9193,GA,1440.624975000005,281510.0,5157.5,531.0
18626,POLK,201211,9143,GA,815.8149999999996,65400.0,4030.0,623.0
18627,POLK,201211,9193,GA,1259.8071300000042,246490.0,4470.0,703.0
18628,POLK,201212,9143,GA,708.9073749999995,59600.0,3185.0,614.0
18629,POLK,201212,9193,GA,1436.6444700000056,280830.0,4792.5,574.0
18630,PULASKI,200601,9143,GA,107.80402500000004,6600.0,715.0,2511.0
18631,PULASKI,200601,9193,GA,170.57104999999996,40900.0,637.5,3125.0
18632,PULASKI,200602,9143,GA,85.83962500000003,6300.0,537.5,2511.0
18633,PULASKI,200602,9193,GA,149.68474999999998,35600.0,617.5,3635.0
18634,PULASKI,200603,9143,GA,101.30410000000005,8200.0,572.5,4155.0
18635,PULASKI,200603,9193,GA,193.72759999999994,44200.0,805.0,4348.0
18636,PULASKI,200604,9143,GA,77.54710000000004,6100.0,595.0,3004.0
18637,PULASKI,200604,9193,GA,163.74516499999996,38830.0,620.0,3378.0
18638,PULASKI,200605,9143,GA,102.42492500000007,8400.0,597.5,3956.0
18639,PULASKI,200605,9193,GA,170.72199999999995,41600.0,572.5,3400.0
18640,PULASKI,200606,9143,GA,56.47930000000001,6400.0,425.0,4339.0
18641,PULASKI,200606,9193,GA,154.9517299999999,36160.0,657.5,4339.0
18642,PULASKI,200607,9143,GA,110.71760000000005,9700.0,567.5,3445.0
18643,PULASKI,200607,9193,GA,176.4741,41500.0,627.5,4891.0
18644,PULASKI,200608,9143,GA,81.35707500000002,9000.0,597.5,4221.0
18645,PULASKI,200608,9193,GA,196.4371649999999,47230.0,797.5,3791.0
18646,PULASKI,200609,9143,GA,92.78750000000002,9600.0,497.5,3879.0
18647,PULASKI,200609,9193,GA,175.39951499999998,40730.0,760.0,2214.0
18648,PULASKI,200610,9143,GA,52.89330000000002,8800.0,310.0,1981.0
18649,PULASKI,200610,9193,GA,221.86396499999995,54330.0,832.5,2967.0
18650,PULASKI,200611,9143,GA,102.20090000000003,9100.0,650.0,2519.0
18651,PULASKI,200611,9193,GA,193.41016499999995,42830.0,882.5,2200.0
18652,PULASKI,200612,9143,GA,89.85937757500002,10000.0,594.8355,2197.0
18653,PULASKI,200612,9193,GA,189.03615000000016,46600.0,805.0,2126.0
18654,PULASKI,200701,9143,GA,114.75190000000003,13300.0,710.0,2420.0
18655,PULASKI,200701,9193,GA,185.70645000000002,44900.0,757.5,1274.0
18656,PULASKI,200702,9143,GA,89.87402500000003,9600.0,490.0,1409.0
18657,PULASKI,200702,9193,GA,162.39855,37100.0,697.5,1409.0
18658,PULASKI,200703,9143,GA,78.66787500000001,8600.0,512.5,1274.0
18659,PULASKI,200703,9193,GA,193.6069200000001,46160.0,765.0,1138.0
18660,PULASKI,200704,9143,GA,85.83977500000003,10700.0,410.0,1324.0
18661,PULASKI,200704,9193,GA,166.78770000000003,38100.0,750.0,1207.0
18662,PULASKI,200705,9143,GA,92.78765000000003,9600.0,525.0,1324.0
18663,PULASKI,200705,9193,GA,203.72880799999996,49164.0,802.5,1354.0
18664,PULASKI,200706,9143,GA,86.288025,11300.0,512.5,4208.0
18665,PULASKI,200706,9193,GA,200.38740000000004,47800.0,817.5,3781.0
18666,PULASKI,200707,9143,GA,82.70212500000004,10200.0,505.0,3857.0
18667,PULASKI,200707,9193,GA,185.20699500000003,44390.0,712.5,4018.0
18668,PULASKI,200708,9143,GA,82.47790000000003,11800.0,495.0,3885.0
18669,PULASKI,200708,9193,GA,225.8142,53200.0,880.0,3791.0
18670,PULASKI,200709,9143,GA,94.356525,9300.0,552.5,4221.0
18671,PULASKI,200709,9193,GA,188.8848,46400.0,707.5,8784.0
18672,PULASKI,200710,9143,GA,84.00205000000001,11200.0,472.5,3779.0
18673,PULASKI,200710,9193,GA,227.78175,52500.0,887.5,6197.0
18674,PULASKI,200711,9143,GA,86.94565257500003,10300.0,559.8355,3576.0
18675,PULASKI,200711,9193,GA,222.33314999999988,54000.0,825.0,3759.0
18676,PULASKI,200712,9143,GA,70.15112500000004,8000.0,450.0,3791.0
18677,PULASKI,200712,9193,GA,240.64649999999986,55700.0,880.0,3947.0
18678,PULASKI,200801,9143,GA,92.56347500000004,11700.0,507.5,5372.0
18679,PULASKI,200801,9193,GA,222.63584999999986,51200.0,842.5,5372.0
18680,PULASKI,200802,9143,GA,77.09900000000003,9800.0,430.0,7172.0
18681,PULASKI,200802,9193,GA,228.53849999999983,54700.0,760.0,4462.0
18682,PULASKI,200803,9143,GA,86.28812500000006,10700.0,592.5,4703.0
18683,PULASKI,200803,9193,GA,206.13869999999997,48900.0,700.0,4709.0
18684,PULASKI,200804,9143,GA,77.323125,9800.0,527.5,4397.0
18685,PULASKI,200804,9193,GA,225.20879999999988,53400.0,747.5,4813.0
18686,PULASKI,200805,9143,GA,79.78850000000004,9700.0,525.0,2852.0
18687,PULASKI,200805,9193,GA,209.77109999999996,50100.0,780.0,3635.0
18688,PULASKI,200806,9143,GA,112.0625000000001,11900.0,777.5,3497.0
18689,PULASKI,200806,9193,GA,227.58499499999994,52990.0,802.5,4155.0
18690,PULASKI,200807,9143,GA,82.92625000000005,11900.0,505.0,3195.0
18691,PULASKI,200807,9193,GA,272.43,62700.0,732.5,3108.0
18692,PULASKI,200808,9143,GA,102.64925000000004,10600.0,665.0,3004.0
18693,PULASKI,200808,9193,GA,178.41137999999992,43760.0,740.0,3681.0
18694,PULASKI,200809,9143,GA,118.33800000000006,14300.0,727.5,4155.0
18695,PULASKI,200809,9193,GA,229.73416499999982,53530.0,840.0,3378.0
18696,PULASKI,200810,9143,GA,92.11537500000007,11300.0,577.5,3770.0
18697,PULASKI,200810,9193,GA,226.81310999999994,54520.0,920.0,2772.0
18698,PULASKI,200811,9143,GA,113.18312500000006,13500.0,675.0,3415.0
18699,PULASKI,200811,9193,GA,226.26824999999997,55300.0,807.5,785.0
18700,PULASKI,200812,9143,GA,123.02987757500007,13700.0,809.8355,635.0
18701,PULASKI,200812,9193,GA,312.5074799999998,74660.0,1120.0,1037.0
18702,PULASKI,200901,9143,GA,98.61500000000005,12200.0,637.5,891.0
18703,PULASKI,200901,9193,GA,326.4619499999997,80100.0,930.0,821.0
18704,PULASKI,200902,9143,GA,131.71118015000005,14700.0,734.671,870.0
18705,PULASKI,200902,9193,GA,196.60365000000007,46600.0,750.0,821.0
18706,PULASKI,200903,9143,GA,166.0766250000001,17500.0,975.0,1047.0
18707,PULASKI,200903,9193,GA,260.92739999999986,64400.0,900.0,2177.0
18708,PULASKI,200904,9143,GA,101.08037500000003,12400.0,557.5,2102.0
18709,PULASKI,200904,9193,GA,285.74879999999973,66200.0,965.0,2375.0
18710,PULASKI,200905,9143,GA,109.14887500000002,12700.0,495.0,2197.0
18711,PULASKI,200905,9193,GA,274.98781499999984,71130.0,782.5,2425.0
18712,PULASKI,200906,9143,GA,67.909875,9900.0,372.5,951.0
18713,PULASKI,200906,9193,GA,207.62193,51060.0,720.0,1106.0
18714,PULASKI,200907,9143,GA,129.76837500000005,15300.0,852.5,1106.0
18715,PULASKI,200907,9193,GA,288.62444999999985,68600.0,930.0,1399.0
18716,PULASKI,200908,9143,GA,96.583127575,11300.0,624.8355,1248.0
18717,PULASKI,200908,9193,GA,270.76514999999995,65800.0,797.5,1075.0
18718,PULASKI,200909,9143,GA,115.42437500000004,16100.0,660.0,996.0
18719,PULASKI,200909,9193,GA,272.8840499999999,69100.0,782.5,1183.0
18720,PULASKI,200910,9143,GA,98.39087500000007,11600.0,672.5,3430.0
18721,PULASKI,200910,9193,GA,273.3381,68000.0,855.0,2852.0
18722,PULASKI,200911,9143,GA,86.73637500000007,10500.0,590.0,3635.0
18723,PULASKI,200911,9193,GA,281.32937999999984,66770.0,815.0,3497.0
18724,PULASKI,200912,9143,GA,120.35512500000006,14200.0,805.0,2454.0
18725,PULASKI,200912,9193,GA,326.15924999999964,78200.0,895.0,4348.0
18726,PULASKI,201001,9143,GA,109.59712500000006,10700.0,785.0,3142.0
18727,PULASKI,201001,9193,GA,254.57069999999982,62700.0,712.5,3430.0
18728,PULASKI,201002,9143,GA,130.21662500000008,11700.0,870.0,3770.0
18729,PULASKI,201002,9193,GA,242.61404999999982,61600.0,765.0,2772.0
18730,PULASKI,201003,9143,GA,136.94037500000007,15200.0,925.0,3320.0
18731,PULASKI,201003,9193,GA,289.0784999999996,71100.0,945.0,610.0
18732,PULASKI,201004,9143,GA,169.88675000000006,18200.0,1150.0,1635.0
18733,PULASKI,201004,9193,GA,314.65664999999956,76600.0,1112.5,2114.0
18734,PULASKI,201005,9143,GA,151.95675000000003,12400.0,1160.0,700.0
18735,PULASKI,201005,9193,GA,273.3380999999999,66000.0,860.0,531.0
18736,PULASKI,201006,9143,GA,153.9738750000001,16700.0,935.0,623.0
18737,PULASKI,201006,9193,GA,309.3593999999995,74900.0,1045.0,495.0
18738,PULASKI,201007,9143,GA,129.5442500000001,14900.0,845.0,614.0
18739,PULASKI,201007,9193,GA,266.49707999999987,66660.0,985.0,566.0
18740,PULASKI,201008,9143,GA,160.02525000000014,17700.0,885.0,2852.0
18741,PULASKI,201008,9193,GA,318.44039999999984,76400.0,1137.5,3125.0
18742,PULASKI,201009,9143,GA,138.76345257500003,14620.0,1024.8355000000001,3125.0
18743,PULASKI,201009,9193,GA,284.35637999999983,67260.0,987.5,3635.0
18744,PULASKI,201010,9143,GA,124.38937500000004,12900.0,915.0,4155.0
18745,PULASKI,201010,9193,GA,318.8641799999998,78760.0,1030.0,2772.0
18746,PULASKI,201011,9143,GA,188.71325000000004,20100.0,952.5,2772.0
18747,PULASKI,201011,9193,GA,340.8099299999996,81160.0,1045.0,2772.0
18748,PULASKI,201012,9143,GA,240.71025000000012,20800.0,1597.5,599.0
18749,PULASKI,201012,9193,GA,348.21094499999964,82190.0,1095.0,599.0
18750,PULASKI,201101,9143,GA,138.5092500000001,17400.0,845.0,623.0
18751,PULASKI,201101,9193,GA,294.9811499999999,71400.0,932.5,702.0
18752,PULASKI,201102,9143,GA,170.3350000000001,16200.0,1057.5,925.0
18753,PULASKI,201102,9193,GA,307.6642799999996,74560.0,1007.5,712.0
18754,PULASKI,201103,9143,GA,182.43775000000016,18800.0,1142.5,925.0
18755,PULASKI,201103,9193,GA,372.3058649999996,88530.0,1135.0,707.0
18756,PULASKI,201104,9143,GA,165.8525000000001,18200.0,1050.0,617.0
18757,PULASKI,201104,9193,GA,312.05342999999976,76260.0,985.0,843.0
18758,PULASKI,201105,9143,GA,189.3856250000001,17700.0,1190.0,817.0
18759,PULASKI,201105,9193,GA,367.5534749999994,88050.0,1127.5,652.0
18760,PULASKI,201106,9143,GA,221.21137500000017,23100.0,1155.0,3820.0
18761,PULASKI,201106,9193,GA,341.83910999999983,81820.0,1177.5,7649.0
18762,PULASKI,201107,9143,GA,185.35137500000005,19200.0,1162.5,4806.0
18763,PULASKI,201107,9193,GA,345.3806999999996,86400.0,1037.5,4806.0
18764,PULASKI,201108,9143,GA,185.35137500000005,18900.0,1107.5,4339.0
18765,PULASKI,201108,9193,GA,386.18465999999944,90120.0,1180.0,3857.0
18766,PULASKI,201109,9143,GA,217.61062757500008,20200.0,1327.3355000000001,3885.0
18767,PULASKI,201109,9193,GA,364.2540449999993,89690.0,1075.0,3879.0
18768,PULASKI,201110,9143,GA,205.29850000000008,20900.0,1177.5,4155.0
18769,PULASKI,201110,9193,GA,326.3105999999997,78300.0,1022.5,4155.0
18770,PULASKI,201111,9143,GA,193.41987500000013,19800.0,1255.0,2772.0
18771,PULASKI,201111,9193,GA,398.4894149999994,95030.0,1185.0,3820.0
18772,PULASKI,201112,9143,GA,215.3841250000002,21200.0,1252.5,1918.0
18773,PULASKI,201112,9193,GA,370.9437149999993,86630.0,1197.5,653.0
18774,PULASKI,201201,9143,GA,243.8332525750001,21100.0,1374.8355000000001,2114.0
18775,PULASKI,201201,9193,GA,360.81839999999943,86800.0,1157.5,2114.0
18776,PULASKI,201202,9143,GA,171.45562500000003,19800.0,1070.0,2114.0
18777,PULASKI,201202,9193,GA,360.03137999999973,86060.0,1195.0,1685.0
18778,PULASKI,201203,9143,GA,205.1640250000001,21220.0,1342.5,518.0
18779,PULASKI,201203,9193,GA,381.3717299999995,91260.0,1145.0,623.0
18780,PULASKI,201204,9143,GA,220.76312500000006,19800.0,1415.0,431.0
18781,PULASKI,201204,9193,GA,342.3234299999996,83160.0,965.0,703.0
18782,PULASKI,201205,9143,GA,250.7958750000001,22100.0,1475.0,713.0
18783,PULASKI,201205,9193,GA,433.5572099999992,99820.0,1295.0,713.0
18784,PULASKI,201206,9143,GA,241.38262500000016,21900.0,1300.0,713.0
18785,PULASKI,201206,9193,GA,341.7180299999997,82960.0,995.0,632.0
18786,PULASKI,201207,9143,GA,229.279875,21600.0,1255.0,816.0
18787,PULASKI,201207,9193,GA,370.6561499999994,87100.0,1072.5,675.0
18788,PULASKI,201208,9143,GA,265.36400000000015,23800.0,1472.5,987.0
18789,PULASKI,201208,9193,GA,388.5003149999995,92030.0,1197.5,839.0
18790,PULASKI,201209,9143,GA,183.55837500000004,19000.0,1165.0,453.0
18791,PULASKI,201209,9193,GA,342.2023499999997,77500.0,992.5,701.0
18792,PULASKI,201210,9143,GA,266.484625,26300.0,1260.0,701.0
18793,PULASKI,201210,9193,GA,426.9280799999994,99960.0,1225.0,701.0
18794,PULASKI,201211,9143,GA,262.0021250000001,25700.0,1300.0,799.0
18795,PULASKI,201211,9193,GA,353.09954999999974,83000.0,1007.5,586.0
18796,PULASKI,201212,9143,GA,235.5553750000002,25000.0,1225.0,525.0
18797,PULASKI,201212,9193,GA,359.9102999999995,83700.0,1120.0,875.0
18798,PUTNAM,200601,9143,GA,122.59637500000002,6800.0,785.0,875.0
18799,PUTNAM,200601,9193,GA,70.83180000000004,13900.0,507.5,549.0
18800,PUTNAM,200602,9143,GA,124.389125,8100.0,757.5,947.0
18801,PUTNAM,200602,9193,GA,57.87624000000004,12620.0,395.0,849.0
18802,PUTNAM,200603,9143,GA,88.26042500000001,5800.0,707.5,849.0
18803,PUTNAM,200603,9193,GA,58.420700000000025,12700.0,420.0,646.0
18804,PUTNAM,200604,9143,GA,76.82975,5900.0,565.0,646.0
18805,PUTNAM,200604,9193,GA,87.48030000000003,18500.0,482.5,552.0
18806,PUTNAM,200605,9143,GA,105.32499900000005,7200.0,767.85,771.0
18807,PUTNAM,200605,9193,GA,97.01455000000003,22100.0,567.5,571.0
18808,PUTNAM,200606,9143,GA,104.84560000000003,7400.0,715.0,744.0
18809,PUTNAM,200606,9193,GA,90.81000000000006,19700.0,635.0,671.0
18810,PUTNAM,200607,9143,GA,103.097125,7300.0,820.0,700.0
18811,PUTNAM,200607,9193,GA,100.95045000000003,22200.0,582.5,797.0
18812,PUTNAM,200608,9143,GA,125.01685,7400.0,787.5,797.0
18813,PUTNAM,200608,9193,GA,98.68020000000006,21400.0,582.5,700.0
18814,PUTNAM,200609,9143,GA,134.2058,7900.0,980.0,652.0
18815,PUTNAM,200609,9193,GA,84.60465000000002,18500.0,482.5,652.0
18816,PUTNAM,200610,9143,GA,102.00819900000002,6800.0,807.85,697.0
18817,PUTNAM,200610,9193,GA,106.24770000000004,22300.0,667.5,582.0
18818,PUTNAM,200611,9143,GA,76.60570000000003,6000.0,637.5,623.0
18819,PUTNAM,200611,9193,GA,94.89645000000003,20900.0,585.0,656.0
